station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
72641,Madison,2021-01-15,Winter,0.6,0.0,1.7,2.0,150.0,82.0,11.5,,998.2,
72641,Madison,2021-02-15,Winter,-20.7,-24.3,-16.0,0.0,380.0,2.0,18.4,,1031.3,
72641,Madison,2021-09-15,Autumn,17.4,10.0,24.4,0.0,0.0,353.0,4.7,,1016.1,
72641,Madison,2021-10-15,Autumn,10.2,6.1,15.0,0.0,0.0,330.0,4.0,,1013.3,
72641,Madison,2021-11-15,Autumn,-1.0,-5.5,0.6,0.0,0.0,353.0,2.5,,1019.0,
72641,Madison,2021-12-15,Winter,11.3,8.3,20.0,0.3,0.0,177.0,25.2,,1005.8,
72641,Madison,2022-01-15,Winter,-10.6,-16.0,-7.7,0.0,80.0,25.0,15.8,,1030.6,
72641,Madison,2022-02-15,Winter,-6.6,-12.1,2.8,0.0,80.0,118.0,15.8,,1024.1,
72641,Madison,2022-09-15,Autumn,18.2,11.7,26.7,0.0,0.0,171.0,9.4,,1020.9,
72641,Madison,2022-10-15,Autumn,5.0,-0.5,12.2,0.0,0.0,273.0,9.4,,1010.6,
72641,Madison,2022-11-15,Autumn,0.1,-1.0,1.1,6.9,0.0,34.0,11.2,,1023.4,
72641,Madison,2022-12-15,Winter,1.2,-2.1,1.1,8.4,100.0,192.0,15.5,,998.7,
72641,Madison,2023-01-15,Winter,-0.7,-3.8,5.6,0.0,0.0,167.0,24.8,,1015.1,
72641,Madison,2023-02-15,Winter,5.2,0.0,8.9,0.0,0.0,256.0,14.4,,1005.5,
72327,Nashville,1999-01-15,Winter,1.1,-3.3,5.0,0.0,,,7.9,,1021.3,
72327,Nashville,1999-02-15,Winter,6.7,-2.2,15.0,0.0,,174.0,13.0,,1024.4,
72327,Nashville,1999-09-15,Autumn,20.6,12.2,28.9,0.0,,,14.8,,1016.7,
72327,Nashville,1999-10-15,Autumn,16.7,6.7,26.1,0.0,,,9.7,,1017.6,
72327,Nashville,1999-11-15,Autumn,9.3,4.4,14.4,0.0,,,12.6,,1019.1,
72327,Nashville,1999-12-15,Winter,7.2,4.4,10.0,0.0,,221.0,19.1,,1015.8,
72327,Nashville,2000-01-15,Winter,5.0,-4.4,14.4,0.0,,,14.0,,1032.4,
72327,Nashville,2000-02-15,Winter,7.8,-1.7,17.2,0.0,,,12.2,,1020.9,
72327,Nashville,2000-09-15,Autumn,19.4,13.9,24.4,0.0,,2.0,14.8,,1016.4,
72327,Nashville,2000-10-15,Autumn,18.3,8.3,27.8,0.0,,,4.0,,1020.0,
72327,Nashville,2000-11-15,Autumn,3.3,-2.8,8.9,0.0,,,6.5,,1021.1,
72327,Nashville,2000-12-15,Winter,5.0,0.0,10.0,16.0,,,13.0,,1025.6,
72327,Nashville,2001-01-15,Winter,7.2,3.3,11.1,0.0,,260.0,13.7,,1020.5,
72327,Nashville,2001-02-15,Winter,14.4,13.3,15.6,31.0,,,9.7,,1015.1,0.0
72327,Nashville,2001-09-15,Autumn,18.9,12.2,25.6,0.0,,,9.4,,1018.4,0.0
72327,Nashville,2001-10-15,Autumn,14.4,6.7,21.7,0.0,,,12.2,,1019.9,0.0
72327,Nashville,2001-11-15,Autumn,11.7,2.8,20.6,0.0,,,2.2,,1023.9,0.0
72327,Nashville,2001-12-15,Winter,9.4,5.0,13.9,0.0,,,10.8,,1024.4,
72327,Nashville,2002-01-15,Winter,3.9,-2.2,9.4,0.0,,,8.3,,1023.2,0.0
72327,Nashville,2002-02-15,Winter,7.8,0.6,14.4,0.8,,,12.6,,1021.1,0.0
72327,Nashville,2002-09-15,Autumn,24.4,20.0,28.9,19.6,,,6.5,,1016.4,0.0
72327,Nashville,2002-10-15,Autumn,13.3,10.6,16.1,0.0,,,6.5,,1012.4,0.0
72327,Nashville,2002-11-15,Autumn,10.6,8.3,12.2,25.1,,,12.2,,1012.9,0.0
72327,Nashville,2002-12-15,Winter,5.6,-3.3,14.4,0.0,,,10.4,,1017.3,0.0
72327,Nashville,2003-01-15,Winter,-2.8,-6.7,0.6,0.0,0.0,,6.8,,1030.8,0.0
72327,Nashville,2003-02-15,Winter,10.0,3.9,15.6,45.7,,183.0,13.3,,1010.5,0.0
72327,Nashville,2003-09-15,Autumn,20.0,13.3,26.1,0.0,,,12.2,,1020.7,0.0
72327,Nashville,2003-10-15,Autumn,15.0,8.9,21.1,0.0,,,7.9,,,
72327,Nashville,2003-11-15,Autumn,8.9,5.6,11.7,7.9,,,7.9,,1020.1,0.0
72327,Nashville,2003-12-15,Winter,4.4,-0.6,9.4,0.0,,175.0,16.6,,1018.7,0.0
72327,Nashville,2004-01-15,Winter,2.2,-2.2,6.7,0.0,,,14.0,,1020.9,0.0
72327,Nashville,2004-02-15,Winter,1.7,-1.7,5.0,0.0,0.0,13.0,22.0,,1016.8,0.0
72327,Nashville,2004-09-15,Autumn,24.4,17.8,30.6,0.0,,147.0,13.0,,1016.8,0.0
72327,Nashville,2004-10-15,Autumn,12.2,7.2,16.7,0.0,,243.0,15.1,,1004.5,0.0
72327,Nashville,2004-11-15,Autumn,7.8,-1.1,16.7,0.0,,,3.6,,1035.6,
72327,Nashville,2004-12-15,Winter,-1.1,-7.2,5.0,0.0,,,5.0,,1035.5,
72327,Nashville,2005-01-15,Winter,2.8,-2.2,7.2,0.0,,,12.6,,1036.6,0.0
72327,Nashville,2005-02-15,Winter,12.2,3.3,20.6,0.0,,,15.1,,1016.2,0.0
72327,Nashville,2005-09-15,Autumn,23.6,19.4,31.1,15.2,,,5.8,,1016.3,
72327,Nashville,2005-10-15,Autumn,18.6,9.4,27.8,0.0,,,9.0,,1017.3,
72327,Nashville,2005-11-15,Autumn,19.0,10.6,22.8,37.6,,194.0,24.8,,1013.5,
72327,Nashville,2005-12-15,Winter,4.5,0.6,7.2,21.1,0.0,221.0,11.2,,,
72327,Nashville,2006-01-15,Winter,2.1,-5.0,8.3,0.0,0.0,,8.3,,1017.9,
72327,Nashville,2006-02-15,Winter,12.0,2.8,18.3,0.0,0.0,177.0,20.5,,,
72327,Nashville,2006-09-15,Autumn,21.7,13.9,28.9,0.0,0.0,,8.6,,1018.2,
72327,Nashville,2006-10-15,Autumn,11.8,1.7,21.1,1.0,0.0,,6.5,,1020.0,
72327,Nashville,2006-11-15,Autumn,14.5,11.7,17.2,52.6,0.0,142.0,19.8,,,
72327,Nashville,2006-12-15,Winter,13.5,7.2,20.0,0.0,0.0,,8.6,,1014.8,
72327,Nashville,2007-01-15,Winter,13.2,3.3,20.0,20.3,0.0,,16.2,,,
72327,Nashville,2007-02-15,Winter,-4.7,-8.3,-1.1,0.0,0.0,355.0,15.5,,1024.1,
72327,Nashville,2007-09-15,Autumn,18.1,13.3,22.8,0.0,0.0,11.0,14.0,,1022.6,
72327,Nashville,2007-10-15,Autumn,21.1,11.1,28.9,0.0,0.0,,15.5,,1016.5,
72327,Nashville,2007-11-15,Autumn,7.1,0.6,10.6,0.0,0.0,303.0,14.0,,1020.4,
72327,Nashville,2007-12-15,Winter,5.1,2.2,10.0,5.1,0.0,81.0,15.1,,1011.7,
72327,Nashville,2008-01-15,Winter,-1.4,-4.4,3.9,0.0,0.0,,4.3,,1023.5,
72327,Nashville,2008-02-15,Winter,9.2,3.9,15.6,0.0,0.0,280.0,10.4,,1024.6,
72327,Nashville,2008-09-15,Autumn,19.3,15.6,22.8,0.0,0.0,,10.8,,1018.4,
72327,Nashville,2008-10-15,Autumn,21.4,15.6,27.2,0.0,0.0,,7.6,,1020.8,
72327,Nashville,2008-11-15,Autumn,7.1,3.3,11.1,3.8,0.0,,16.6,,1012.5,
72327,Nashville,2008-12-15,Winter,6.7,-1.7,14.4,5.8,0.0,328.0,19.8,,,
72327,Nashville,2009-01-15,Winter,-8.9,-12.8,-6.1,0.0,0.0,346.0,15.8,,,
72327,Nashville,2009-02-15,Winter,2.9,0.6,7.8,0.0,0.0,,13.3,,1023.1,
72327,Nashville,2009-09-15,Autumn,23.1,21.1,26.7,27.4,0.0,,9.7,,,
72327,Nashville,2009-10-15,Autumn,12.3,9.4,14.4,25.1,0.0,,11.9,,1009.6,
72327,Nashville,2009-11-15,Autumn,13.6,5.6,22.2,0.0,0.0,,4.7,,1016.6,
72327,Nashville,2009-12-15,Winter,4.1,-2.2,12.2,0.0,0.0,342.0,15.5,,1026.0,
72327,Nashville,2010-01-15,Winter,5.4,-1.1,15.0,0.0,0.0,,3.6,,,
72327,Nashville,2010-02-15,Winter,-3.6,-5.6,2.8,1.3,0.0,275.0,16.2,,,
72327,Nashville,2010-09-15,Autumn,26.0,18.3,33.9,0.0,0.0,,6.1,,1016.9,
72327,Nashville,2010-10-15,Autumn,15.8,7.8,22.8,0.0,0.0,,13.0,,1016.4,
72327,Nashville,2010-11-15,Autumn,5.9,2.8,8.3,0.0,0.0,,5.4,,1013.6,
72327,Nashville,2010-12-15,Winter,-1.6,-3.9,1.7,3.6,0.0,,10.4,,1017.3,
72327,Nashville,2011-01-15,Winter,2.2,-4.4,8.9,0.0,0.0,,8.6,,1023.4,
72327,Nashville,2011-02-15,Winter,7.0,0.6,14.4,0.0,0.0,,7.6,,1025.3,
72327,Nashville,2011-09-15,Autumn,16.5,11.1,20.6,1.0,0.0,,19.1,,,
72327,Nashville,2011-10-15,Autumn,16.3,8.9,22.8,0.0,0.0,,9.4,,1017.7,
72327,Nashville,2011-11-15,Autumn,15.8,14.4,21.7,23.4,0.0,,10.4,,,
72327,Nashville,2011-12-15,Winter,15.6,7.8,18.3,2.0,0.0,,18.4,,1018.7,
72327,Nashville,2012-01-15,Winter,1.7,-5.0,8.3,0.0,0.0,,7.6,,1029.6,
72327,Nashville,2012-02-15,Winter,9.1,4.4,15.6,4.8,0.0,,10.4,,1020.0,
72327,Nashville,2012-09-15,Autumn,22.2,18.3,27.8,0.0,0.0,,8.3,,,
72327,Nashville,2012-10-15,Autumn,16.8,8.9,22.2,0.0,0.0,,6.5,,1014.9,
72327,Nashville,2012-11-15,Autumn,5.5,-2.8,14.4,0.0,0.0,,5.4,,1026.8,
72327,Nashville,2012-12-15,Winter,12.6,7.2,16.7,0.5,0.0,,20.2,,1015.8,
72327,Nashville,2013-01-15,Winter,0.2,-1.1,1.7,15.2,0.0,13.0,15.1,,,
72327,Nashville,2013-02-15,Winter,6.2,-0.6,11.1,0.0,0.0,324.0,13.0,,1019.6,
72327,Nashville,2013-09-15,Autumn,19.4,11.1,29.4,0.0,0.0,,5.4,,1018.9,
72327,Nashville,2013-10-15,Autumn,19.9,16.1,23.9,0.0,0.0,,13.3,,1017.8,
72327,Nashville,2013-11-15,Autumn,7.8,2.8,13.9,2.8,0.0,,4.7,,1021.4,
72327,Nashville,2013-12-15,Winter,1.4,-2.1,2.2,0.0,0.0,,12.2,,,
72327,Nashville,2014-01-15,Winter,2.9,-4.3,5.6,0.0,0.0,,10.8,,1019.9,
72327,Nashville,2014-02-15,Winter,-0.8,-6.0,3.3,0.0,0.0,,11.2,,,
72327,Nashville,2014-09-15,Autumn,18.8,12.8,26.1,0.0,0.0,,2.2,,1021.0,
72327,Nashville,2014-10-15,Autumn,13.3,12.2,13.9,4.1,0.0,,9.4,,1010.2,
72327,Nashville,2014-11-15,Autumn,-0.3,-5.5,8.3,0.0,0.0,,6.1,,1027.0,
72327,Nashville,2014-12-15,Winter,5.1,-1.6,12.8,1.0,0.0,,11.9,,,
72327,Nashville,2015-01-15,Winter,-0.2,-2.7,4.4,0.0,0.0,,1.4,,1023.9,
72327,Nashville,2015-02-15,Winter,-6.4,-10.5,-2.7,0.0,0.0,48.0,16.9,,1029.8,
72327,Nashville,2015-09-15,Autumn,19.8,12.2,28.9,0.0,0.0,,5.0,,1025.0,
72327,Nashville,2015-10-15,Autumn,16.9,8.3,27.2,0.0,0.0,,4.3,,1018.9,
72327,Nashville,2015-11-15,Autumn,8.3,1.1,17.8,0.0,0.0,,4.0,,1028.8,
72327,Nashville,2015-12-15,Winter,12.8,6.1,20.0,0.0,0.0,,3.6,,1012.5,
72327,Nashville,2016-01-15,Winter,8.5,5.6,11.1,9.4,0.0,,11.5,,1004.8,
72327,Nashville,2016-02-15,Winter,3.4,0.6,6.7,31.5,0.0,,10.1,,,
72327,Nashville,2016-09-15,Autumn,27.4,20.6,34.4,0.0,0.0,,5.8,,1018.3,
72327,Nashville,2016-10-15,Autumn,21.0,16.1,28.9,0.0,0.0,,13.0,,1021.4,
72327,Nashville,2016-11-15,Autumn,11.2,2.8,21.1,0.0,0.0,,4.7,,1014.9,
72327,Nashville,2016-12-15,Winter,-2.2,-6.0,-1.0,0.0,0.0,9.0,15.5,,1030.9,
72327,Nashville,2017-01-15,Winter,9.9,7.2,14.4,0.8,0.0,,6.8,,,
72327,Nashville,2017-02-15,Winter,6.7,0.6,10.6,8.1,0.0,328.0,13.3,,1011.9,
72327,Nashville,2017-09-15,Autumn,22.9,16.1,30.0,0.0,0.0,,4.7,,1017.2,
72327,Nashville,2017-10-15,Autumn,21.9,11.7,28.3,1.0,0.0,241.0,16.9,,,
72327,Nashville,2017-11-15,Autumn,8.8,3.9,15.0,3.0,0.0,189.0,9.7,,1019.3,
72327,Nashville,2017-12-15,Winter,1.8,-2.1,5.6,0.0,0.0,,10.4,,1021.4,
72327,Nashville,2018-01-15,Winter,0.3,-4.9,8.9,0.0,0.0,215.0,13.3,,1028.9,
72327,Nashville,2018-02-15,Winter,19.7,17.2,25.0,0.3,0.0,209.0,19.4,,1016.1,
72327,Nashville,2018-09-15,Autumn,28.1,22.8,34.4,0.0,0.0,21.0,14.0,,1015.2,
72327,Nashville,2018-10-15,Autumn,18.1,9.4,20.6,26.2,0.0,354.0,11.2,,1020.1,
72327,Nashville,2018-11-15,Autumn,1.4,-1.6,2.8,0.0,0.0,238.0,9.7,,1021.1,
72327,Nashville,2018-12-15,Winter,11.6,6.1,13.3,0.0,0.0,208.0,6.8,,1012.3,
72327,Nashville,2019-01-15,Winter,2.2,-1.0,3.3,0.0,0.0,203.0,6.5,,1027.2,
72327,Nashville,2019-02-15,Winter,11.6,2.2,13.9,15.0,0.0,341.0,15.1,,1011.0,
72327,Nashville,2019-09-15,Autumn,26.9,18.3,36.1,0.0,0.0,,4.0,,1019.7,
72327,Nashville,2019-10-15,Autumn,17.8,11.1,26.1,0.0,0.0,184.0,11.2,,1015.4,
72327,Nashville,2019-11-15,Autumn,5.2,0.0,10.0,0.0,0.0,349.0,11.5,,1026.6,
72327,Nashville,2019-12-15,Winter,7.6,4.4,16.1,0.0,0.0,65.0,13.0,,1016.6,
72327,Nashville,2020-01-15,Winter,16.8,12.8,21.1,0.8,0.0,218.0,11.9,,1019.8,
72327,Nashville,2020-02-15,Winter,-0.1,-8.2,12.2,0.0,0.0,155.0,11.2,,1028.5,
72327,Nashville,2020-09-15,Autumn,23.0,18.3,29.4,0.0,0.0,51.0,8.6,,1020.4,
72327,Nashville,2020-10-15,Autumn,19.2,11.1,24.4,2.3,0.0,318.0,13.7,,1015.5,
72327,Nashville,2020-11-15,Autumn,17.9,6.7,20.6,3.8,0.0,251.0,20.9,,1015.9,
72327,Nashville,2020-12-15,Winter,2.4,-1.0,7.8,0.0,0.0,51.0,10.8,,1021.1,
72327,Nashville,2021-01-15,Winter,7.1,0.0,10.6,0.3,0.0,221.0,13.7,,1005.8,
72327,Nashville,2021-02-15,Winter,-3.9,-8.8,-3.2,19.3,50.0,336.0,17.3,,1015.7,
72327,Nashville,2021-09-15,Autumn,24.4,21.7,27.8,7.1,0.0,215.0,7.2,,1014.8,
72327,Nashville,2021-10-15,Autumn,22.9,20.0,27.2,5.6,0.0,198.0,9.7,,1012.3,
72327,Nashville,2021-11-15,Autumn,6.8,-0.5,14.4,0.0,0.0,163.0,6.8,,1022.1,
72327,Nashville,2021-12-15,Winter,14.7,10.0,20.6,0.0,0.0,176.0,23.0,,1024.9,
72327,Nashville,2022-01-15,Winter,4.9,2.8,7.2,4.6,0.0,55.0,14.4,,1017.4,
72327,Nashville,2022-02-15,Winter,7.3,-2.1,20.6,0.0,0.0,157.0,13.0,,1028.3,
72327,Nashville,2022-09-15,Autumn,22.0,15.6,30.0,0.0,0.0,54.0,7.2,,1021.5,
72327,Nashville,2022-10-15,Autumn,20.3,15.6,26.7,0.3,0.0,226.0,11.9,,1015.6,
72327,Nashville,2022-11-15,Autumn,7.1,5.0,8.9,7.6,0.0,307.0,10.1,,1021.4,
72327,Nashville,2022-12-15,Winter,9.6,5.6,10.6,0.0,0.0,235.0,12.2,,1009.7,
72327,Nashville,2023-01-15,Winter,2.1,-3.2,12.2,0.0,0.0,107.0,6.5,,1022.9,
72327,Nashville,2023-02-15,Winter,17.9,14.4,21.7,0.5,0.0,178.0,19.1,,1014.9,
72792,Olympia,1999-01-15,Winter,5.0,1.1,8.3,7.4,,187.0,12.6,,1012.5,
72792,Olympia,1999-02-15,Winter,3.9,-2.8,10.0,3.6,,,10.4,,1015.9,
72792,Olympia,1999-09-15,Autumn,12.2,7.8,16.7,0.0,,,6.1,,1015.7,
72792,Olympia,1999-10-15,Autumn,6.1,-1.1,13.3,0.3,,,4.0,,1030.3,
72792,Olympia,1999-11-15,Autumn,11.1,8.3,13.3,2.0,,,5.4,,1013.2,
72792,Olympia,1999-12-15,Winter,9.4,7.8,10.6,64.3,,177.0,28.4,,1017.0,
72792,Olympia,2000-01-15,Winter,2.2,-1.1,5.0,3.6,,,7.6,,1016.5,
72792,Olympia,2000-02-15,Winter,5.6,1.7,8.9,1.0,,,9.0,,1021.2,
72792,Olympia,2000-09-15,Autumn,18.3,13.9,22.2,0.0,,,7.2,,1018.2,
72792,Olympia,2000-10-15,Autumn,8.3,1.7,14.4,0.0,,,7.6,,1018.6,
72792,Olympia,2000-11-15,Autumn,0.6,-7.2,7.8,0.0,,,2.2,,1022.5,
72792,Olympia,2000-12-15,Winter,3.3,0.6,5.6,4.1,,,13.0,,1022.7,
72792,Olympia,2001-01-15,Winter,1.1,-4.4,6.7,0.0,,,2.9,,1032.1,
72792,Olympia,2001-02-15,Winter,3.3,0.0,6.7,2.0,,,8.6,,,
72792,Olympia,2001-09-15,Autumn,17.2,8.9,25.6,0.0,,,2.9,,1014.8,
72792,Olympia,2001-10-15,Autumn,12.2,7.8,16.7,0.0,,,6.1,,1017.9,
72792,Olympia,2001-11-15,Autumn,11.1,5.0,17.2,5.8,,,16.2,,1007.8,0.0
72792,Olympia,2001-12-15,Winter,5.6,2.8,8.3,21.1,,,24.8,,,
72792,Olympia,2002-01-15,Winter,0.6,-4.4,5.6,0.0,,,1.4,,1029.1,0.0
72792,Olympia,2002-02-15,Winter,5.6,-3.3,13.9,0.0,,,2.9,,1020.4,0.0
72792,Olympia,2002-09-15,Autumn,15.6,11.7,18.9,0.0,,,9.4,,1013.7,0.0
72792,Olympia,2002-10-15,Autumn,10.6,-0.6,21.1,0.0,,,6.5,,1019.6,0.0
72792,Olympia,2002-11-15,Autumn,5.6,0.6,10.6,1.0,,,3.2,,1020.3,0.0
72792,Olympia,2002-12-15,Winter,8.9,7.2,10.0,9.7,,172.0,22.7,,993.8,0.0
72792,Olympia,2003-01-15,Winter,3.3,1.7,4.4,0.0,,,1.8,,1030.6,0.0
72792,Olympia,2003-02-15,Winter,7.8,2.2,12.8,5.3,,,6.8,,1007.6,0.0
72792,Olympia,2003-09-15,Autumn,12.2,4.4,19.4,0.0,,,11.2,,1016.5,0.0
72792,Olympia,2003-10-15,Autumn,8.9,3.9,13.9,17.0,,,10.1,,1011.7,0.0
72792,Olympia,2003-11-15,Autumn,6.7,2.2,10.6,6.1,,,10.4,,1009.3,0.0
72792,Olympia,2003-12-15,Winter,4.4,1.1,7.2,0.0,,,9.4,,1024.2,0.0
72792,Olympia,2004-01-15,Winter,7.8,5.0,10.6,1.0,,,7.9,,1017.6,0.0
72792,Olympia,2004-02-15,Winter,7.8,3.3,12.2,8.6,,,11.9,,1015.9,0.0
72792,Olympia,2004-09-15,Autumn,15.0,12.2,17.2,7.6,,197.0,16.6,,1011.0,
72792,Olympia,2004-10-15,Autumn,15.0,12.8,17.2,0.0,,,14.0,,1015.1,0.0
72792,Olympia,2004-11-15,Autumn,11.1,7.8,13.9,4.3,,,9.0,,1015.2,0.0
72792,Olympia,2004-12-15,Winter,7.2,3.9,10.6,0.0,,,5.0,,1034.1,0.0
72792,Olympia,2005-01-15,Winter,-2.8,-6.1,0.6,12.2,,,1.4,,1028.0,0.0
72792,Olympia,2005-02-15,Winter,1.1,-5.6,7.8,0.0,,,9.0,,,0.0
72792,Olympia,2005-09-15,Autumn,14.2,9.4,18.3,0.0,,,9.7,,1017.8,
72792,Olympia,2005-10-15,Autumn,12.2,9.4,13.3,10.2,,,7.2,,1009.6,
72792,Olympia,2005-11-15,Autumn,2.6,-2.8,8.3,0.0,,,2.2,,1035.5,
72792,Olympia,2005-12-15,Winter,-0.1,-5.0,3.9,0.0,,,1.8,,1022.8,
72792,Olympia,2006-01-15,Winter,3.6,1.1,6.1,1.8,,191.0,13.3,,1022.2,
72792,Olympia,2006-02-15,Winter,-0.1,-7.2,7.8,0.0,,,4.3,,1024.4,
72792,Olympia,2006-09-15,Autumn,12.6,7.8,18.9,0.0,,,5.4,,1008.9,
72792,Olympia,2006-10-15,Autumn,10.7,9.4,13.3,19.3,,197.0,15.5,,,
72792,Olympia,2006-11-15,Autumn,9.5,5.6,12.2,14.0,,199.0,29.2,,,
72792,Olympia,2006-12-15,Winter,,0.6,7.2,0.5,,,0.0,,,
72792,Olympia,2007-01-15,Winter,-3.3,-9.4,1.1,0.0,,,5.0,,1032.7,
72792,Olympia,2007-02-15,Winter,9.7,8.3,11.7,11.4,,196.0,20.9,,1022.0,
72792,Olympia,2007-09-15,Autumn,14.6,8.9,17.2,0.0,,,4.7,,,
72792,Olympia,2007-10-15,Autumn,10.9,8.9,13.3,2.5,,,4.0,,,
72792,Olympia,2007-11-15,Autumn,11.1,10.0,12.2,20.1,,195.0,18.4,,,
72792,Olympia,2007-12-15,Winter,5.5,3.9,6.7,10.7,,192.0,20.5,,,
72792,Olympia,2008-01-15,Winter,1.1,-4.4,5.6,0.0,,,5.8,,1035.7,
72792,Olympia,2008-02-15,Winter,4.3,-1.1,8.3,0.0,,,4.7,,1024.5,
72792,Olympia,2008-09-15,Autumn,16.9,6.1,28.3,0.0,,,3.6,,1017.0,
72792,Olympia,2008-10-15,Autumn,5.0,-1.1,11.1,2.0,,,1.4,,1025.6,
72792,Olympia,2008-11-15,Autumn,6.9,2.2,14.4,0.0,,,1.8,,,
72792,Olympia,2008-12-15,Winter,-2.9,-5.0,-0.6,0.0,,37.0,20.2,,1016.8,
72792,Olympia,2009-01-15,Winter,3.6,2.8,5.0,0.0,,,7.6,,1028.9,
72792,Olympia,2009-02-15,Winter,0.5,-4.4,4.4,2.0,,,4.7,,,
72792,Olympia,2009-09-15,Autumn,18.6,12.8,25.6,0.0,,,3.2,,1018.3,
72792,Olympia,2009-10-15,Autumn,10.5,4.4,13.9,0.8,,,2.5,,1019.2,
72792,Olympia,2009-11-15,Autumn,7.3,5.6,11.1,6.4,,208.0,23.0,,1018.6,
72792,Olympia,2009-12-15,Winter,7.3,4.4,9.4,10.2,,,9.7,,1007.5,
72792,Olympia,2010-01-15,Winter,7.2,0.6,11.7,13.2,,,11.9,,,
72792,Olympia,2010-02-15,Winter,5.8,3.3,9.4,7.4,,,1.8,,1021.3,
72792,Olympia,2010-09-15,Autumn,14.8,10.0,18.3,16.8,,,5.0,,,
72792,Olympia,2010-10-15,Autumn,8.1,0.6,13.9,0.0,,,6.5,,1026.3,
72792,Olympia,2010-11-15,Autumn,,10.0,13.3,3.6,,,17.6,,,
72792,Olympia,2010-12-15,Winter,4.4,2.2,7.2,10.7,,,10.8,,1012.8,
72792,Olympia,2011-01-15,Winter,10.2,8.3,11.7,24.1,,,7.2,,1019.6,
72792,Olympia,2011-02-15,Winter,4.7,3.3,7.2,3.0,,,15.8,,,
72792,Olympia,2011-09-15,Autumn,15.0,10.0,18.3,0.0,,219.0,13.7,,1014.9,
72792,Olympia,2011-10-15,Autumn,7.4,2.2,12.8,0.0,,,4.7,,,
72792,Olympia,2011-11-15,Autumn,2.6,-3.3,9.4,0.0,,,3.2,,1024.7,
72792,Olympia,2011-12-15,Winter,4.3,1.7,7.2,1.3,,,3.6,,,
72792,Olympia,2012-01-15,Winter,-1.2,-7.8,1.7,6.1,0.0,,4.7,,,
72792,Olympia,2012-02-15,Winter,2.7,-1.1,7.2,0.0,0.0,,4.3,,1027.4,
72792,Olympia,2012-09-15,Autumn,14.3,6.7,24.4,0.0,0.0,,3.2,,1020.6,
72792,Olympia,2012-10-15,Autumn,14.3,10.0,16.7,13.5,0.0,,12.2,,,
72792,Olympia,2012-11-15,Autumn,5.1,1.7,7.8,0.0,0.0,,4.7,,1018.9,
72792,Olympia,2012-12-15,Winter,2.7,-1.1,4.4,6.1,0.0,,15.5,,,
72792,Olympia,2013-01-15,Winter,1.1,-4.4,6.1,0.0,0.0,,5.0,,1038.4,
72792,Olympia,2013-02-15,Winter,7.9,-0.6,13.3,0.0,0.0,,8.6,,1028.8,
72792,Olympia,2013-09-15,Autumn,15.9,11.7,18.3,0.8,0.0,,7.6,,,
72792,Olympia,2013-10-15,Autumn,6.7,0.6,15.6,0.0,0.0,,2.5,,,
72792,Olympia,2013-11-15,Autumn,6.1,2.2,9.4,15.0,0.0,,16.6,,1009.5,
72792,Olympia,2013-12-15,Winter,6.8,5.0,10.6,2.3,0.0,,11.2,,1029.5,
72792,Olympia,2014-01-15,Winter,7.3,2.2,10.6,0.0,0.0,,7.2,,,
72792,Olympia,2014-02-15,Winter,3.6,-1.0,10.6,18.0,0.0,,8.3,,,
72792,Olympia,2014-09-15,Autumn,17.1,5.0,31.1,0.0,0.0,,3.2,,1010.4,
72792,Olympia,2014-10-15,Autumn,12.4,9.4,14.4,8.4,0.0,,13.7,,1005.5,
72792,Olympia,2014-11-15,Autumn,-1.8,-9.3,8.3,0.0,0.0,,6.1,,1030.4,
72792,Olympia,2014-12-15,Winter,1.7,-4.3,8.9,0.0,0.0,,3.2,,1012.4,
72792,Olympia,2015-01-15,Winter,2.1,-2.7,8.9,10.9,0.0,,7.9,,1017.3,
72792,Olympia,2015-02-15,Winter,6.5,-1.6,12.8,0.0,0.0,,6.5,,,
72792,Olympia,2015-09-15,Autumn,12.1,6.7,17.2,0.0,0.0,,10.8,,1009.7,
72792,Olympia,2015-10-15,Autumn,10.5,2.8,20.0,0.0,0.0,,3.6,,,
72792,Olympia,2015-11-15,Autumn,6.3,3.3,9.4,17.5,0.0,,13.3,,1007.5,
72792,Olympia,2015-12-15,Winter,0.8,-2.7,4.4,1.3,0.0,,12.2,,1026.1,
72792,Olympia,2016-01-15,Winter,3.7,0.6,8.9,6.6,0.0,,4.3,,1013.4,
72792,Olympia,2016-02-15,Winter,10.9,9.4,12.2,6.6,0.0,202.0,20.5,,1018.7,
72792,Olympia,2016-09-15,Autumn,14.4,5.6,25.0,0.0,0.0,,2.9,,,
72792,Olympia,2016-10-15,Autumn,11.2,9.4,16.1,18.3,0.0,,11.9,,,
72792,Olympia,2016-11-15,Autumn,10.1,3.9,12.8,30.0,0.0,,10.8,,1010.3,
72792,Olympia,2016-12-15,Winter,0.4,-1.6,2.8,0.3,0.0,,1.8,,1012.6,
72792,Olympia,2017-01-15,Winter,-1.9,-7.1,6.1,0.0,0.0,,2.2,,1026.1,
72792,Olympia,2017-02-15,Winter,9.3,6.7,13.3,29.5,0.0,,15.8,,1003.6,
